Game Number,Final Step,Multiplier,Outcome,Winnings,Cost,Crash Point,Cashout Point,Used Bonus
6285,0,1.00,Crashed during move,0.00,1.00,2,20,
6286,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
6287,6,3.17,Crashed during move,0.00,4.85,15,20,Mystic
6288,11,8.29,Crashed during move,0.00,4.85,13,20,Mystic
6289,0,1.00,Crashed during move,0.00,1.00,5,20,
6290,0,1.00,Crashed during move,0.00,1.00,1,20,
6291,8,4.66,Crashed during move,0.00,5.67,9,20,Mystic
6292,20,46.82,Cashed out,46.82,128.64,31,20,Mystic
6293,20,46.82,Cashed out,46.82,23.60,27,20,Mystic
6294,13,12.18,Crashed during move,0.00,27.35,16,20,Mystic
6295,16,21.69,Crashed during move,0.00,19.65,17,20,Mystic
6296,0,1.00,Crashed during move,0.00,1.00,1,20,
6297,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
6298,20,46.82,Cashed out,46.82,124.03,28,20,Mystic
6299,20,46.82,Cashed out,46.82,124.03,29,20,Mystic
6300,18,31.87,Crashed during move,0.00,14.92,19,20,Mystic
6301,3,1.78,Crashed during move,0.00,4.85,6,20,Mystic
6302,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
6303,7,3.84,Crashed during move,0.00,4.85,10,20,Mystic
6304,20,46.82,Cashed out,46.82,43.55,31,20,Mystic
6305,17,26.29,Crashed during move,0.00,13.21,18,20,Mystic
6306,8,4.66,Crashed during move,0.00,4.85,14,20,Mystic
6307,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6308,0,1.00,Crashed during move,0.00,1.00,2,20,
6309,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
6310,20,46.82,Cashed out,46.82,83.84,32,20,Mystic
6311,10,6.84,Crashed during move,0.00,1.00,11,20,
6312,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
6313,11,8.29,Crashed during move,0.00,5.67,12,20,Mystic
6314,0,1.00,Crashed during move,0.00,1.00,3,20,
6315,0,1.00,Crashed during move,0.00,1.00,1,20,
6316,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6317,20,46.82,Cashed out,46.82,114.72,45,20,Mystic
6318,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
6319,6,3.17,Crashed during move,0.00,4.85,9,20,Mystic
6320,0,1.00,Crashed during move,0.00,1.00,5,20,
6321,0,1.00,Crashed during move,0.00,1.00,5,20,
6322,0,1.00,Crashed during move,0.00,1.00,4,20,
6323,0,1.00,Crashed during move,0.00,1.00,1,20,
6324,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
6325,0,1.00,Crashed during move,0.00,1.00,1,20,
6326,20,46.82,Cashed out,46.82,61.71,22,20,Mystic
6327,20,46.82,Cashed out,46.82,26.59,25,20,Mystic
6328,20,46.82,Cashed out,46.82,61.71,38,20,Mystic
6329,20,46.82,Cashed out,46.82,173.32,34,20,Mystic
6330,19,38.63,Crashed during move,0.00,43.55,20,20,Mystic
6331,14,14.77,Crashed during move,0.00,31.20,15,20,Mystic
6332,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
6333,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
6334,20,46.82,Cashed out,46.82,146.31,25,20,Mystic
6335,0,1.00,Crashed during move,0.00,1.00,2,20,
6336,0,1.00,Crashed during move,0.00,1.00,1,20,
6337,20,46.82,Cashed out,46.82,61.71,29,20,Mystic
6338,14,14.77,Crashed during move,0.00,7.86,15,20,Mystic
6339,20,46.82,Cashed out,46.82,31.20,25,20,Mystic
6340,20,46.82,Cashed out,46.82,4.85,27,20,Mystic
6341,0,1.00,Crashed during move,0.00,1.00,1,20,
6342,15,17.90,Crashed during move,0.00,26.59,16,20,Mystic
6343,11,8.29,Crashed during move,0.00,5.67,12,20,Mystic
6344,12,10.05,Crashed during move,0.00,11.07,13,20,Mystic
6345,1,1.21,Crashed during move,0.00,1.00,2,20,
6346,20,46.82,Cashed out,46.82,43.55,34,20,Mystic
6347,20,46.82,Cashed out,46.82,51.76,23,20,Mystic
6348,18,31.87,Crashed during move,0.00,32.01,19,20,Mystic
6349,9,5.65,Crashed during move,0.00,4.85,11,20,Mystic
6350,7,3.84,Crashed during move,0.00,4.85,13,20,Mystic
6351,1,1.21,Crashed during move,0.00,1.00,2,20,
6352,20,46.82,Cashed out,46.82,175.32,30,20,Mystic
6353,0,1.00,Crashed during move,0.00,1.00,4,20,
6354,9,5.65,Crashed during move,0.00,4.85,16,20,Mystic
6355,0,1.00,Crashed during move,0.00,1.00,1,20,
6356,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
6357,20,46.82,Cashed out,46.82,52.58,27,20,Mystic
6358,6,3.17,Crashed during move,0.00,4.85,12,20,Mystic
6359,10,6.84,Crashed during move,0.00,4.85,16,20,Mystic
6360,18,31.87,Crashed during move,0.00,31.20,19,20,Mystic
6361,18,31.87,Crashed during move,0.00,35.66,19,20,Mystic
6362,20,46.82,Cashed out,46.82,95.50,28,20,Mystic
6363,0,1.00,Crashed during move,0.00,1.00,1,20,
6364,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
6365,20,46.82,Cashed out,46.82,88.56,23,20,Mystic
6366,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6367,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
6368,0,1.00,Crashed during move,0.00,1.00,5,20,
6369,20,46.82,Cashed out,46.82,149.30,30,20,Mystic
6370,20,46.82,Cashed out,46.82,51.76,29,20,Mystic
6371,0,1.00,Crashed during move,0.00,1.00,1,20,
6372,20,46.82,Cashed out,46.82,225.24,32,20,Mystic
6373,12,10.05,Crashed during move,0.00,7.86,14,20,Mystic
6374,3,1.78,Crashed during move,0.00,1.00,4,20,
6375,11,8.29,Crashed during move,0.00,4.85,14,20,Mystic
6376,0,1.00,Crashed during move,0.00,1.00,9,20,
6377,20,46.82,Cashed out,46.82,72.65,29,20,Mystic
6378,0,1.00,Crashed during move,0.00,1.00,1,20,
6379,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6380,12,10.05,Crashed during move,0.00,6.66,13,20,Mystic
6381,20,46.82,Cashed out,46.82,37.60,28,20,Mystic
6382,9,5.65,Crashed during move,0.00,5.67,10,20,Mystic
6383,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6384,20,46.82,Cashed out,46.82,36.78,21,20,Mystic
6385,20,46.82,Cashed out,46.82,76.77,28,20,Mystic
6386,0,1.00,Crashed during move,0.00,1.00,1,20,
6387,0,1.00,Crashed during move,0.00,1.00,1,20,
6388,20,46.82,Cashed out,46.82,63.51,26,20,Mystic
6389,20,46.82,Cashed out,46.82,43.55,24,20,Mystic
6390,20,46.82,Cashed out,46.82,4.85,25,20,Mystic
6391,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
6392,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6393,20,46.82,Cashed out,46.82,64.71,22,20,Mystic
6394,20,46.82,Cashed out,46.82,51.76,33,20,Mystic
6395,10,6.84,Crashed during move,0.00,1.00,13,20,
6396,10,6.84,Crashed during move,0.00,6.66,11,20,Mystic
6397,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
6398,0,1.00,Crashed during move,0.00,1.00,10,20,
6399,20,46.82,Cashed out,46.82,51.76,22,20,Mystic
6400,20,46.82,Cashed out,46.82,154.72,27,20,Mystic
6401,0,1.00,Crashed during move,0.00,1.00,2,20,
6402,20,46.82,Cashed out,46.82,73.77,26,20,Mystic
6403,20,46.82,Cashed out,46.82,36.78,21,20,Mystic
6404,20,46.82,Cashed out,46.82,92.52,22,20,Mystic
6405,20,46.82,Cashed out,46.82,84.65,29,20,Mystic
6406,4,2.16,Crashed during move,0.00,4.85,10,20,Mystic
6407,0,1.00,Crashed during move,0.00,1.00,3,20,
6408,9,5.65,Crashed during move,0.00,4.85,11,20,Mystic
6409,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
6410,20,46.82,Cashed out,46.82,36.78,27,20,Mystic
6411,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6412,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6413,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
6414,0,1.00,Crashed during move,0.00,1.00,1,20,
6415,13,12.18,Crashed during move,0.00,7.86,14,20,Mystic
6416,18,31.87,Crashed during move,0.00,4.85,20,20,Mystic
6417,0,1.00,Crashed during move,0.00,1.00,2,20,
6418,3,1.78,Crashed during move,0.00,1.00,4,20,
6419,20,46.82,Cashed out,46.82,52.58,30,20,Mystic
6420,15,17.90,Crashed during move,0.00,6.66,16,20,Mystic
6421,20,46.82,Cashed out,46.82,4.85,23,20,Mystic
6422,4,2.16,Crashed during move,0.00,4.85,7,20,Mystic
6423,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6424,20,46.82,Cashed out,46.82,32.01,24,20,Mystic
6425,3,1.78,Crashed during move,0.00,1.00,4,20,
6426,5,2.62,Crashed during move,0.00,4.85,8,20,Mystic
6427,20,46.82,Cashed out,46.82,83.44,24,20,Mystic
6428,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
6429,20,46.82,Cashed out,46.82,180.74,37,20,Mystic
6430,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
6431,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
6432,0,1.00,Crashed during move,0.00,1.00,1,20,
6433,8,4.66,Crashed during move,0.00,14.92,9,20,Mystic
6434,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6435,10,6.84,Crashed during move,0.00,17.06,11,20,Mystic
6436,0,1.00,Crashed during move,0.00,1.00,1,20,
6437,6,3.17,Crashed during move,0.00,4.85,14,20,Mystic
6438,11,8.29,Crashed during move,0.00,7.86,14,20,Mystic
6439,20,46.82,Cashed out,46.82,26.59,21,20,Mystic
6440,20,46.82,Cashed out,46.82,13.21,26,20,Mystic
6441,20,46.82,Cashed out,46.82,124.03,25,20,Mystic
6442,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
6443,20,46.82,Cashed out,46.82,109.10,30,20,Mystic
6444,20,46.82,Cashed out,46.82,43.55,23,20,Mystic
6445,0,1.00,Crashed during move,0.00,1.00,3,20,
6446,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
6447,20,46.82,Cashed out,46.82,106.09,38,20,Mystic
6448,6,3.17,Crashed during move,0.00,4.85,12,20,Mystic
6449,20,46.82,Cashed out,46.82,26.59,21,20,Mystic
6450,20,46.82,Cashed out,46.82,95.50,22,20,Mystic
6451,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6452,19,38.63,Crashed during move,0.00,23.60,20,20,Mystic
6453,20,46.82,Cashed out,46.82,114.72,27,20,Mystic
6454,20,46.82,Cashed out,46.82,96.74,21,20,Mystic
6455,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
6456,15,17.90,Crashed during move,0.00,19.65,16,20,Mystic
6457,0,1.00,Crashed during move,0.00,1.00,1,20,
6458,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6459,12,10.05,Crashed during move,0.00,4.85,14,20,Mystic
6460,12,10.05,Crashed during move,0.00,5.67,13,20,Mystic
6461,0,1.00,Crashed during move,0.00,1.00,10,20,
6462,0,1.00,Crashed during move,0.00,1.00,3,20,
6463,11,8.29,Crashed during move,0.00,4.85,13,20,Mystic
6464,12,10.05,Crashed during move,0.00,13.21,15,20,Mystic
6465,4,2.16,Crashed during move,0.00,1.00,5,20,
6466,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
6467,0,1.00,Crashed during move,0.00,1.00,9,20,
6468,0,1.00,Crashed during move,0.00,1.00,2,20,
6469,10,6.84,Crashed during move,0.00,13.21,13,20,Mystic
6470,11,8.29,Crashed during move,0.00,7.86,14,20,Mystic
6471,18,31.87,Crashed during move,0.00,31.20,19,20,Mystic
6472,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
6473,6,3.17,Crashed during move,0.00,6.66,7,20,Mystic
6474,20,46.82,Cashed out,46.82,103.18,29,20,Mystic
6475,7,3.84,Crashed during move,0.00,4.85,14,20,Mystic
6476,7,3.84,Crashed during move,0.00,4.85,11,20,Mystic
6477,0,1.00,Crashed during move,0.00,1.00,2,20,
6478,20,46.82,Cashed out,46.82,174.52,42,20,Mystic
6479,20,46.82,Cashed out,46.82,27.40,38,20,Mystic
6480,17,26.29,Crashed during move,0.00,43.55,19,20,Mystic
6481,20,46.82,Cashed out,46.82,149.30,42,20,Mystic
6482,20,46.82,Cashed out,46.82,36.78,25,20,Mystic
6483,0,1.00,Crashed during move,0.00,1.00,7,20,
6484,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
6485,0,1.00,Crashed during move,0.00,1.00,2,20,
6486,0,1.00,Crashed during move,0.00,1.00,10,20,
6487,6,3.17,Crashed during move,0.00,1.00,8,20,
6488,3,1.78,Crashed during move,0.00,1.00,5,20,
6489,9,5.65,Crashed during move,0.00,5.67,10,20,Mystic
6490,9,5.65,Crashed during move,0.00,4.85,19,20,Mystic
6491,3,1.78,Crashed during move,0.00,4.85,5,20,Mystic
6492,20,46.82,Cashed out,46.82,124.03,31,20,Mystic
6493,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
6494,8,4.66,Crashed during move,0.00,4.85,14,20,Mystic
6495,10,6.84,Crashed during move,0.00,1.00,20,20,
6496,9,5.65,Crashed during move,0.00,7.86,11,20,Mystic
6497,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
6498,16,21.69,Crashed during move,0.00,51.76,18,20,Mystic
6499,16,21.69,Crashed during move,0.00,7.86,17,20,Mystic
6500,12,10.05,Crashed during move,0.00,26.59,13,20,Mystic
6501,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
6502,10,6.84,Crashed during move,0.00,4.85,13,20,Mystic
6503,0,1.00,Crashed during move,0.00,1.00,1,20,
6504,7,3.84,Crashed during move,0.00,4.85,10,20,Mystic
6505,20,46.82,Cashed out,46.82,76.50,28,20,Mystic
6506,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6507,20,46.82,Cashed out,46.82,212.70,31,20,Mystic
6508,20,46.82,Cashed out,46.82,106.09,25,20,Mystic
6509,20,46.82,Cashed out,46.82,13.21,31,20,Mystic
6510,0,1.00,Crashed during move,0.00,1.00,1,20,
6511,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6512,5,2.62,Crashed during move,0.00,4.85,13,20,Mystic
6513,13,12.18,Crashed during move,0.00,7.86,16,20,Mystic
6514,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
6515,0,1.00,Crashed during move,0.00,1.00,1,20,
6516,0,1.00,Crashed during move,0.00,1.00,2,20,
6517,0,1.00,Crashed during move,0.00,1.00,4,20,
6518,0,1.00,Crashed during move,0.00,1.00,2,20,
6519,20,46.82,Cashed out,46.82,149.30,36,20,Mystic
6520,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
6521,20,46.82,Cashed out,46.82,22.74,28,20,Mystic
6522,20,46.82,Cashed out,46.82,31.20,22,20,Mystic
6523,11,8.29,Crashed during move,0.00,19.65,12,20,Mystic
6524,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
6525,5,2.62,Crashed during move,0.00,4.85,7,20,Mystic
6526,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
6527,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
6528,20,46.82,Cashed out,46.82,62.53,21,20,Mystic
6529,15,17.90,Crashed during move,0.00,17.87,16,20,Mystic
6530,1,1.21,Crashed during move,0.00,1.00,2,20,
6531,0,1.00,Crashed during move,0.00,1.00,3,20,
6532,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
6533,20,46.82,Cashed out,46.82,36.78,32,20,Mystic
6534,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6535,20,46.82,Cashed out,46.82,60.07,27,20,Mystic
6536,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6537,20,46.82,Cashed out,46.82,176.13,31,20,Mystic
6538,20,46.82,Cashed out,46.82,64.71,42,20,Mystic
6539,19,38.63,Crashed during move,0.00,27.40,20,20,Mystic
6540,20,46.82,Cashed out,46.82,127.56,30,20,Mystic
6541,20,46.82,Cashed out,46.82,135.44,36,20,Mystic
6542,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
6543,0,1.00,Crashed during move,0.00,1.00,2,20,
6544,3,1.78,Crashed during move,0.00,1.00,4,20,
6545,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
6546,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
6547,10,6.84,Crashed during move,0.00,6.66,11,20,Mystic
6548,20,46.82,Cashed out,46.82,22.78,24,20,Mystic
6549,5,2.62,Crashed during move,0.00,4.85,7,20,Mystic
6550,20,46.82,Cashed out,46.82,27.35,29,20,
6551,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
6552,12,10.05,Crashed during move,0.00,1.00,13,20,
6553,0,1.00,Crashed during move,0.00,1.00,2,20,
6554,14,14.77,Crashed during move,0.00,4.85,16,20,Mystic
6555,20,46.82,Cashed out,46.82,73.92,24,20,Mystic
6556,20,46.82,Cashed out,46.82,51.76,26,20,Mystic
6557,7,3.84,Crashed during move,0.00,4.85,10,20,Mystic
6558,19,38.63,Crashed during move,0.00,38.59,20,20,Mystic
6559,8,4.66,Crashed during move,0.00,4.85,15,20,Mystic
6560,8,4.66,Crashed during move,0.00,4.85,16,20,Mystic
6561,6,3.17,Crashed during move,0.00,4.85,9,20,Mystic
6562,20,46.82,Cashed out,46.82,124.03,33,20,Mystic
6563,9,5.65,Crashed during move,0.00,4.85,12,20,Mystic
6564,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
6565,20,46.82,Cashed out,46.82,155.71,29,20,Mystic
6566,0,1.00,Crashed during move,0.00,1.00,1,20,
6567,20,46.82,Cashed out,46.82,63.51,21,20,Mystic
6568,20,46.82,Cashed out,46.82,127.56,34,20,Mystic
6569,8,4.66,Crashed during move,0.00,5.67,9,20,Mystic
6570,3,1.78,Crashed during move,0.00,4.85,5,20,Mystic
6571,0,1.00,Crashed during move,0.00,1.00,1,20,
6572,0,1.00,Crashed during move,0.00,1.00,1,20,
6573,0,1.00,Crashed during move,0.00,1.00,2,20,
6574,8,4.66,Crashed during move,0.00,4.85,15,20,Mystic
6575,20,46.82,Cashed out,46.82,91.38,26,20,Mystic
6576,0,1.00,Crashed during move,0.00,1.00,1,20,
6577,12,10.05,Crashed during move,0.00,1.00,13,20,
6578,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
6579,0,1.00,Crashed during move,0.00,1.00,3,20,
6580,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
6581,20,46.82,Cashed out,46.82,4.85,23,20,Mystic
6582,20,46.82,Cashed out,46.82,159.49,31,20,Mystic
6583,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
6584,8,4.66,Crashed during move,0.00,4.85,15,20,Mystic
6585,0,1.00,Crashed during move,0.00,1.00,3,20,
6586,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
6587,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
6588,20,46.82,Cashed out,46.82,103.18,27,20,Mystic
6589,20,46.82,Cashed out,46.82,4.85,21,20,Mystic
6590,0,1.00,Crashed during move,0.00,1.00,4,20,
6591,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
6592,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
6593,9,5.65,Crashed during move,0.00,4.85,11,20,Mystic
6594,20,46.82,Cashed out,46.82,111.92,30,20,Mystic
6595,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6596,1,1.21,Crashed during move,0.00,1.00,2,20,
6597,20,46.82,Cashed out,46.82,139.77,27,20,Mystic
6598,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
6599,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
6600,18,31.87,Crashed during move,0.00,26.59,19,20,Mystic
6601,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
6602,0,1.00,Crashed during move,0.00,1.00,2,20,
6603,0,1.00,Crashed during move,0.00,1.00,2,20,
6604,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
6605,20,46.82,Cashed out,46.82,31.20,24,20,Mystic
6606,0,1.00,Crashed during move,0.00,1.00,9,20,
6607,20,46.82,Cashed out,46.82,4.85,51,20,
6608,6,3.17,Crashed during move,0.00,4.85,10,20,Mystic
6609,20,46.82,Cashed out,46.82,53.57,31,20,Mystic
6610,15,17.90,Crashed during move,0.00,20.46,16,20,Mystic
6611,20,46.82,Cashed out,46.82,192.29,30,20,Mystic
6612,0,1.00,Crashed during move,0.00,1.00,6,20,
6613,20,46.82,Cashed out,46.82,110.12,25,20,Mystic
6614,1,1.21,Crashed during move,0.00,1.00,2,20,
6615,11,8.29,Crashed during move,0.00,4.85,13,20,Mystic
6616,20,46.82,Cashed out,46.82,26.59,24,20,Mystic
6617,20,46.82,Cashed out,46.82,92.52,34,20,Mystic
6618,0,1.00,Crashed during move,0.00,1.00,4,20,
6619,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
6620,20,46.82,Cashed out,46.82,4.85,22,20,Mystic
6621,20,46.82,Cashed out,46.82,26.59,26,20,Mystic
6622,8,4.66,Crashed during move,0.00,4.85,16,20,Mystic
6623,14,14.77,Crashed during move,0.00,19.65,15,20,Mystic
6624,0,1.00,Crashed during move,0.00,1.00,1,20,
6625,20,46.82,Cashed out,46.82,153.00,27,20,Mystic
6626,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
6627,10,6.84,Crashed during move,0.00,1.00,15,20,
6628,3,1.78,Crashed during move,0.00,1.00,6,20,
6629,0,1.00,Crashed during move,0.00,1.00,8,20,
6630,6,3.17,Crashed during move,0.00,4.85,10,20,Mystic
6631,0,1.00,Crashed during move,0.00,1.00,2,20,
6632,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
6633,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
6634,0,1.00,Crashed during move,0.00,1.00,1,20,
6635,12,10.05,Crashed during move,0.00,4.85,13,20,Mystic
6636,8,4.66,Crashed during move,0.00,4.85,15,20,Mystic
6637,20,46.82,Cashed out,46.82,84.26,24,20,Mystic
6638,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
6639,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
6640,3,1.78,Crashed during move,0.00,1.00,6,20,
6641,3,1.78,Crashed during move,0.00,4.85,4,20,Mystic
6642,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
6643,0,1.00,Crashed during move,0.00,1.00,3,20,
6644,20,46.82,Cashed out,46.82,44.37,30,20,Mystic
6645,15,17.90,Crashed during move,0.00,26.59,18,20,Mystic
6646,16,21.69,Crashed during move,0.00,23.60,17,20,Mystic
6647,0,1.00,Crashed during move,0.00,1.00,4,20,
6648,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
6649,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
6650,0,1.00,Crashed during move,0.00,1.00,2,20,
6651,20,46.82,Cashed out,46.82,154.72,26,20,Mystic
6652,0,1.00,Crashed during move,0.00,1.00,2,20,
6653,0,1.00,Crashed during move,0.00,1.00,3,20,
6654,20,46.82,Cashed out,46.82,36.78,30,20,Mystic
6655,0,1.00,Crashed during move,0.00,1.00,4,20,
6656,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
6657,20,46.82,Cashed out,46.82,44.37,24,20,Mystic
6658,0,1.00,Crashed during move,0.00,1.00,2,20,
6659,20,46.82,Cashed out,46.82,38.59,24,20,Mystic
6660,0,1.00,Crashed during move,0.00,1.00,5,20,
6661,5,2.62,Crashed during move,0.00,4.85,11,20,Mystic
6662,20,46.82,Cashed out,46.82,46.56,21,20,Mystic
6663,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
6664,20,46.82,Cashed out,46.82,132.44,26,20,Mystic
6665,20,46.82,Cashed out,46.82,4.85,22,20,Mystic
6666,20,46.82,Cashed out,46.82,171.52,23,20,Mystic
6667,20,46.82,Cashed out,46.82,70.51,24,20,Mystic
6668,18,31.87,Crashed during move,0.00,38.59,19,20,Mystic
6669,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
6670,0,1.00,Crashed during move,0.00,1.00,6,20,
6671,13,12.18,Crashed during move,0.00,7.86,14,20,Mystic
6672,0,1.00,Crashed during move,0.00,1.00,1,20,
6673,20,46.82,Cashed out,46.82,142.36,22,20,Mystic
6674,1,1.21,Crashed during move,0.00,1.00,2,20,
6675,14,14.77,Crashed during move,0.00,4.85,16,20,Mystic
6676,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
6677,0,1.00,Crashed during move,0.00,1.00,3,20,
6678,11,8.29,Crashed during move,0.00,7.86,13,20,Mystic
6679,10,6.84,Crashed during move,0.00,4.85,18,20,Mystic
6680,20,46.82,Cashed out,46.82,145.49,33,20,Mystic
6681,0,1.00,Crashed during move,0.00,1.00,1,20,
6682,20,46.82,Cashed out,46.82,127.83,25,20,Mystic
6683,6,3.17,Crashed during move,0.00,4.85,16,20,Mystic
6684,7,3.84,Crashed during move,0.00,4.85,15,20,Mystic
6685,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
6686,9,5.65,Crashed during move,0.00,13.21,10,20,Mystic
6687,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
6688,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
6689,0,1.00,Crashed during move,0.00,1.00,1,20,
6690,9,5.65,Crashed during move,0.00,1.00,10,20,
6691,5,2.62,Crashed during move,0.00,4.85,7,20,Mystic
6692,20,46.82,Cashed out,46.82,186.15,36,20,Mystic
6693,0,1.00,Crashed during move,0.00,1.00,3,20,
6694,0,1.00,Crashed during move,0.00,1.00,4,20,
6695,20,46.82,Cashed out,46.82,153.91,26,20,Mystic
6696,0,1.00,Crashed during move,0.00,1.00,6,20,
6697,20,46.82,Cashed out,46.82,61.71,23,20,Mystic
6698,0,1.00,Crashed during move,0.00,1.00,2,20,
6699,0,1.00,Crashed during move,0.00,1.00,1,20,
6700,7,3.84,Crashed during move,0.00,4.85,10,20,Mystic
6701,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
6702,0,1.00,Crashed during move,0.00,1.00,1,20,
6703,12,10.05,Crashed during move,0.00,4.85,14,20,Mystic
6704,0,1.00,Crashed during move,0.00,1.00,1,20,
6705,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
6706,20,46.82,Cashed out,46.82,73.77,33,20,Mystic
6707,0,1.00,Crashed during move,0.00,1.00,3,20,
6708,20,46.82,Cashed out,46.82,121.13,25,20,Mystic
